Gene_name,activator,agonist,antibody,binder,blocker,cleavage,immunotherapy,inhibitor,inverse agonist,modulator,negative modulator,other/unknown,positive modulator,potentiator,vaccine
HSD17B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSD3B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSD3B2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HSD3B7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSP90AA1,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0
HSP90AA2P,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
HSP90AB1,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0
HSP90B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSP90B2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HSPA1B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HSPA1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HSPA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPB1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HSPB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1A,0,21,0,0,0,0,0,7,0,0,0,0,0,0,0
HTR1B,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0
HTR1D,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0
HTR1E,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
HTR1F,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0
HTR2A,0,2,0,0,0,0,0,58,3,0,0,0,0,0,0
HTR2B,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0
HTR2C,0,49,0,0,0,0,0,82,0,0,0,0,0,0,0
HTR3A,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0
HTR3B,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0
HTR3C,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0
HTR3D,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0
HTR3E,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0
HTR4,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0
HTR5A,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
HTR6,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
HTR7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
HTRA1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HTT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYOU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBA57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICAM1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ICAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICAM3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICOS,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
ICOSLG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDH1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
IDH2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IDO1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IDO2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFI27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFIT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFIT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
IFNA10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA13,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
IFNA14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNA8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IFNAR1,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0
IFNAR2,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0
IFNB1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IFNG,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
IFNGR1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNGR2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNLR1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNW1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGF1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IGF1R,0,2,7,0,0,0,0,36,0,0,0,0,0,0,0
IGF2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IGF2-AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGF2BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGF2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGFBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGFBP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGFBP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGFBP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGFBP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGFBP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHE,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
IGHG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHMBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKBKB,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
IKBKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKBKG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKZF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKZF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL10RA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10RB,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
IL11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL11RA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IL12A,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
IL12B,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
IL12RB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL12RB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
IL13RA1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IL13RA2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IL15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL15RA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IL16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17A,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0
IL17B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IL17RA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL17RC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL18,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
IL18R1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IL18RAP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1A,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IL1B,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0
IL1R1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
IL1R2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL1RAP,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
IL1RL1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL1RL2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IL1RN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IL20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IL21R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL22RA1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IL22RA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL23A,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
IL23R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2RA,0,1,2,4,0,0,0,3,0,0,0,0,0,0,0
IL2RB,0,3,0,2,0,0,0,4,0,0,0,0,0,0,0
IL2RG,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0
IL31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL31RA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
IL33,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
IL37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL3RA,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
IL4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IL4R,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
IL5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
IL5RA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL6,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0
IL6R,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0
IL6ST,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL7R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IL9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IL9R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILKAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPA1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
IMPDH1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
IMPDH2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
INHA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
INHBA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
INHBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPP5D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INS-IGF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSR,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0
INSRR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INTU,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPO11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPO13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPO7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPO8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPO9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAK4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISG15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITGA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGA11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGA2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITGA2B,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
ITGA4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
ITGA5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
ITGA9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITGAL,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ITGAM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITGAV,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0
ITGAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGB1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0
ITGB2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
ITGB3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
ITGB5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ITGB6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ITGB7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
ITGB8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITIH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITK,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ITPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITPKC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITPR1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0
IVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAK1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
JAK2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
JAK3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
JMJD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAT2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAT2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAT6B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KCNA1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNA10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNA2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNA3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNA4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNA5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
KCNA6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNA7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNB1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNB2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNC1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNC2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNC3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNC4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCND1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCND2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCND3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
KCNE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNF1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNG1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNG2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNG3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNG4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNH1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNH2,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0
KCNH3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNH4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNH5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNH6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNH7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNH8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ11,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0
KCNJ12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KCNJ3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KCNJ5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
KCNJ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ8,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0
KCNJ9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNK10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KCNK18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KCNK2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KCNK3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
KCNK9,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
KCNMA1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KCNMB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNMB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNN4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
KCNQ1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
KCNQ2,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0
KCNQ3,4,0,0,0,7,0,0,0,0,0,0,0,0,1,0
KCNQ4,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0
KCNQ5,7,0,0,0,7,0,0,2,0,0,0,0,0,1,0
KCNS1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNS2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNS3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNT1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
KCNT2,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0
KCNV1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KCNV2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KDM1A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KDM1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDM4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDM4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDM4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDM4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDM5A,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
KDM5C,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
KDM6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDR,0,1,1,0,0,0,0,153,0,0,0,0,0,0,0
KEAP1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
KHK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHSRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIF11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
KIF1A,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
KIF5B,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
KIF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR2DL1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
KIR2DL2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
KIR2DL3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
KIR2DS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR2DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR2DS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR3DL2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KIRREL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KISS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KISS1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIT,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLB,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KLC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLF5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
KLF9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KLK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLK3,0,24,0,1,0,0,0,4,0,0,0,0,0,0,0
KLK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLKB1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
KLRC1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KLRC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMT2A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KMT2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMT2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMT2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMT5A,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
KMT5C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KNG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRAS,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1
KRT10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP10-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KYAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1CAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3MBTL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAG3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
LAMA1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMA2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMA3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMA4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMA5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMB1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMB2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMB3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMB4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMC1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAMC2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
